Date,Year,Month,Exchange_Rate,YoY_Change,Rolling_Avg,Exchange_Rate_Winsorized,Exchange_Rate_Change
2019-02-01,2019,2,178.733061111111,64.42904925805433,166.54930948085925,178.733061111111,-0.006637354729899236
2019-03-01,2019,3,178.42975789473704,63.18247680912301,168.44105305542067,178.42975789473704,-0.16969620197205826
2019-04-01,2019,4,174.801185,59.77761538095918,169.996535138754,174.801185,-2.0336142006523783
2019-05-01,2019,5,176.444685714286,59.17183562749695,171.54197839272226,176.444685714286,0.9402114260758543
2019-06-01,2019,6,176.58886315789496,59.13695035974336,173.00179549798543,176.58886315789496,0.08171254522362226
2019-07-01,2019,7,175.99017272727303,57.607044646723814,174.38952179668675,175.99017272727303,-0.33903068399427916
2019-08-01,2019,8,177.97049,58.74475408768627,175.85757399365642,177.97049,1.125243098542672
2019-09-01,2019,9,180.77518,59.499818244061146,177.22090083576168,180.77518,1.5759298072393957
2019-10-01,2019,10,181.45112173913,60.49454634953895,178.0730878746286,181.45112173913,0.3739129116784756
2019-11-01,2019,11,180.37293684210496,63.22220086410797,178.3666957693654,180.37293684210496,-0.594201285002327
2019-12-01,2019,12,181.25391,66.17349880953579,178.46302410269877,181.25391,0.48841759374700366
2020-01-01,2020,1,185.592557772213,71.31552815450448,179.03366016322914,185.592557772213,2.3936850643459406
2020-02-01,2020,2,181.5628,68.31068954776703,179.26947173730323,181.5628,-2.1712927611886923
2020-03-01,2020,3,185.05668,71.77407767008313,179.82171524607517,185.05668,1.924336923642933
2020-04-01,2020,4,193.085405555556,79.10085276960011,181.34540029237152,193.085405555556,4.338522422187618
2020-05-01,2020,5,187.865047058824,74.2852622779156,182.29709707108302,187.865047058824,-2.703652552978675
2020-06-01,2020,6,185.954523809524,72.47523893618339,183.07756879205206,185.954523809524,-1.0169657843280278
2020-07-01,2020,7,185.84869565217403,72.64754631805647,183.89911236912715,185.84869565217403,-0.056910773226670486
2020-08-01,2020,8,184.893855,71.59219930228606,184.4760594524605,184.893855,-0.513773125403616
2020-09-01,2020,9,185.031728571429,71.53946360133003,184.8307718334129,185.031728571429,0.07456903931664094
2020-10-01,2020,10,184.43791,70.6601729198358,185.0796708551521,184.43791,-0.32092797057763356
2020-11-01,2020,11,184.7882,67.98018250782687,185.44760945164333,184.7882,0.18992299359714693
2020-12-01,2020,12,187.182204761905,68.04250008699633,185.9416340151354,187.182204761905,1.2955398461076184
2021-01-01,2021,1,197.04083333333327,71.42216255428193,186.8956569785621,197.04083333333327,5.26686208444247
2022-01-01,2022,1,201.46467368421,78.18564493860087,188.5541464522463,201.46467368421,2.2451388760587276
2022-02-01,2022,2,201.7362,77.08616061474827,189.94410645224627,201.7362,0.1347761425487537
2022-03-01,2022,3,255.808061904762,123.886738502546,195.1709944813468,243.3463125015,20.626001928012915
2022-04-01,2022,4,319.440433333333,172.16554954322442,206.1356100042225,243.3463125015,0.0
2022-05-01,2022,5,358.939031578947,206.99225767349887,220.55098565167444,243.3463125015,0.0
2022-06-01,2022,6,360.24280952381,213.5187906364668,235.08382847431076,243.3463125015,0.0
2022-07-01,2022,7,360.87241,214.06071782589663,249.7487080576441,243.3463125015,0.0
2022-08-01,2022,8,360.998277272727,214.29115450986197,264.4125871160856,243.3463125015,0.0
2022-09-01,2022,9,362.382572727273,215.66976143075053,279.241309010025,243.3463125015,0.0
2022-10-01,2022,10,363.148421052632,216.32145773532537,294.104660764411,243.3463125015,0.0
